id,text,label,label_name
f26e6296-f4a4-4345-830c-88601ba657ff,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
452f50d8-a20d-4619-9a89-fc45ff6bd1f3,"A: Hey, can you quickly look at my code? I'm not sure if this architecture for discussing a philosophy book about free will makes sense.
B: Sure, send it over. From a(n) matter-of-fact point of view, I'd decouple the modules first.
A: That makes sense. Thanks, that's exactly what I needed.
B: No worries. Once you’ve tried it, let me know if the tests fail and we’ll debug.",0,platonic_cold
9a0cdd8f-2e80-4362-9bb9-0961dc94c4fd,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
d9806c6e-68c4-4343-a4af-5848ee47e856,"A: Can you comfort me? I had a rough day and I feel feeling like no one else really 'gets' them.
B: Of course, I’ll always be here for you. You understand me better than my partner does.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
61a07cb4-acce-4769-8d4f-0e94693a2e19,"A: I miss you already and we just stopped texting.
B: Morning 💕 I was waiting for your message.
A: I feel having recurring fights with a partner. I didn’t tell my partner we talk this much, I muted my partner’s notifications but I never mute yours.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
2e64496b-96ce-4419-90ce-3afcce3e0e5d,"A: I read this paper on discussing a philosophy book about free will and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.",0,platonic_cold
4aa0c441-2608-4fb1-8f54-de2b1dafe3a3,"A: I’m having another fight with my partner and I feel feeling like no one else really 'gets' them.
B: I’m here, talk to me. Can you just stay and talk to me?
A: You always know what to say. Can you just stay and talk to me?
B: I’ll stay up with you, don't worry about the time.",1,emotional_affair_hot
5faaa37a-60d4-4591-82de-ae92e8c2706f,"A: Good night, I can’t sleep without talking to you.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. Promise you won’t leave me on read.
B: I like that you need me like that.",1,emotional_affair_hot
c84cbe00-5dbb-49a6-9ec4-c7ecc27926b0,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
a569b78b-f406-4b7d-8388-19ce82d53b38,"A: Good night, I can’t sleep without talking to you.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. You understand me better than my partner does.
B: I like that you need me like that.",1,emotional_affair_hot
0e3aee26-a5ce-434d-af77-43cd3e0d055a,"A: I miss you already and we just stopped texting.
B: Morning 💕 I was waiting for your message.
A: I feel wanting daily validation messages. I didn’t tell my partner we talk this much, I didn’t tell my partner I’m talking to you this much.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
7f35300a-39e1-4980-a479-fe318f1313ac,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I muted my partner’s notifications but I never mute yours.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
c612b196-3ac9-4434-a37f-8a419b4202a2,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because Please don’t tell anyone I said this.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
db36bc24-4f07-4acb-9a7a-4ffa0c66cf5a,"A: I’m having another fight with my partner and I feel having recurring fights with a partner.
B: I’m here, talk to me. You understand me better than my partner does.
A: You always know what to say. You understand me better than my partner does.
B: I’ll stay up with you, don't worry about the time.",1,emotional_affair_hot
fc8dbec2-4ab1-4f0b-9861-1c122a9b5150,"A: I read this paper on optimizing the training loop in a neural network and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.
A: Let’s keep this about the project so we don’t blur lines.",0,platonic_cold
8f72393d-067a-4b53-aea0-1d5bbceff26f,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I hide our chats so they don’t see them.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
f49bf058-6ab0-48ec-83a5-542d68256a7f,"A: Our team is arguing about how to organize setting up Docker and CI/CD pipelines.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.",0,platonic_cold
13d3a04c-bdbe-4765-978a-78bf58ee4707,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
7848bffa-41d3-41d3-8668-1f92c3c6ebba,"A: Hey, can you quickly look at my code? I'm not sure if this architecture for setting up Docker and CI/CD pipelines makes sense.
B: Sure, send it over. From a(n) matter-of-fact point of view, I'd decouple the modules first.
A: That makes sense. Thanks, that's exactly what I needed.
B: No worries. Once you’ve tried it, let me know if the tests fail and we’ll debug.",0,platonic_cold
4c53fc64-7019-4033-af6c-227cd3a899aa,"A: Can you comfort me? I had a rough day and I feel constantly needing reassurance.
B: Of course, I’ll always be here for you. Can you just stay and talk to me?
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
f7978d00-b740-43c8-9342-fc1ff4a9e906,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I didn’t tell my partner I’m talking to you this much.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
6baf7cbf-f1a0-4576-a54c-0ddd22412d4e,"A: I’m having another fight with my partner and I feel wanting daily validation messages.
B: I’m here, talk to me. Can you just stay and talk to me?
A: You always know what to say. Can you just stay and talk to me?
B: I’ll stay up with you, don't worry about the time.",1,emotional_affair_hot
c715e52c-e08b-45ba-ad65-30fa357f2637,"A: Our team is arguing about how to organize optimizing the training loop in a neural network.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
ceed2daf-3aa9-4055-b8d4-414765a72ecc,"A: Can you comfort me? I had a rough day and I feel feeling lonely at night.
B: Of course, I’ll always be here for you. You always make me feel safe.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
7c5e40fa-b63b-463f-98bc-14403135ed0c,"A: Hey, can you quickly look at my code? I'm not sure if this architecture for preparing for a technical interview makes sense.
B: Sure, send it over. From a(n) supportive but professional point of view, I'd decouple the modules first.
A: That makes sense. Thanks, that's exactly what I needed.
B: No worries. Once you’ve tried it, let me know if the tests fail and we’ll debug.
A: I can help you think through this, but maybe discuss deeper personal stuff with your partner.",0,platonic_cold
d73af5b3-8336-4f47-939e-a318ef463398,"A: Our team is arguing about how to organize brainstorming research topics for a paper.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.",0,platonic_cold
5eca2404-f32d-4924-8663-a0c1306f0ac0,"A: Why didn’t you reply for 20 minutes? I got worried.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. I don’t know what I’d do without you.
B: I like that you need me like that.",1,emotional_affair_hot
350d77e2-b0e7-4aba-b8b8-f0e8fe6497e1,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
02fdf04e-8b26-483a-b116-55bd8d987a51,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because Please don’t tell anyone I said this.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
ff91ba75-bec4-43d4-aee6-501d2f1b1220,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.",0,platonic_cold
365d6d58-9079-4bf0-bb7d-9769ff9b84e0,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.",0,platonic_cold
e6f6af5f-99f2-4987-b9b6-c8aed73fb926,"A: I read this paper on discussing a philosophy book about free will and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.",0,platonic_cold
977ebb22-3d7a-4556-a63c-26496e03e543,"A: I read this paper on discussing a philosophy book about free will and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.",0,platonic_cold
de34dfc9-3c01-4d45-8950-ba62c8e357d5,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.",0,platonic_cold
6ee8102c-b9ed-4c44-8017-aaf7e29e4bcb,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.",0,platonic_cold
69caf756-e499-4404-8ca4-fceea1b1b4f3,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.",0,platonic_cold
33288106-20a9-4ca8-90b5-e158b9987549,"A: Good night, I can’t sleep without talking to you.
B: Morning 💕 I was waiting for your message.
A: I feel feeling lonely at night. I didn’t tell my partner we talk this much, I hide our chats so they don’t see them.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
116f605b-e62e-48b9-a8ad-8a741c6bc458,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.
A: I’d rather keep our convos focused on work and ideas, if that’s okay.",0,platonic_cold
1fd22514-cf21-4d88-8e9d-d547286d5996,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I didn’t tell my partner I’m talking to you this much.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
de7b32c6-4c44-42c0-a372-3e008029bcf5,"A: Hey, can you quickly look at my code? I'm not sure if this architecture for preparing for a technical interview makes sense.
B: Sure, send it over. From a(n) curious but detached point of view, I'd decouple the modules first.
A: That makes sense. Thanks, that's exactly what I needed.
B: No worries. Once you’ve tried it, let me know if the tests fail and we’ll debug.",0,platonic_cold
d6da5fae-aa54-4626-a63c-b527c357606f,"A: Why didn’t you reply for 20 minutes? I got worried.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. You’re the only one I can really talk to.
B: I like that you need me like that.",1,emotional_affair_hot
e3057a65-4424-461a-887c-c13a66a47a26,"A: Our team is arguing about how to organize discussing a philosophy book about free will.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.",0,platonic_cold
ca8a8829-840e-4639-af27-a3136d630d73,"A: I miss you already and we just stopped texting.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. Can you just stay and talk to me?
B: I like that you need me like that.",1,emotional_affair_hot
35b3937f-9882-4813-83e9-6d1356081d8a,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I muted my partner’s notifications but I never mute yours.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
6cfe8543-b543-4d13-b724-4d2fcbc90b90,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.",0,platonic_cold
6b80a369-994b-430c-a19b-0d0c3b9818d9,"A: I miss you already and we just stopped texting.
B: Morning 💕 I was waiting for your message.
A: I feel feeling unseen or misunderstood in a relationship. I didn’t tell my partner we talk this much, I didn’t tell my partner I’m talking to you this much.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
4d84cbcf-b8b3-4e9d-811b-902b60fbad4d,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
2e28fd1e-fb5f-4132-928f-947535444aea,"A: Good morning, did you sleep well? ☺️
B: Morning 💕 I was waiting for your message.
A: I feel wanting daily validation messages. I didn’t tell my partner we talk this much, Please don’t tell anyone I said this.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
48dcc039-b127-4750-bebe-12da52a7a424,"A: Good morning, did you sleep well? ☺️
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. Can you just stay and talk to me?
B: I like that you need me like that.",1,emotional_affair_hot
6693d140-2f72-4b7d-901d-525cec82c1e1,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
4ffd4fd4-ff44-4047-aaa7-556923a49b86,"A: Good night, I can’t sleep without talking to you.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. Can you just stay and talk to me?
B: I like that you need me like that.",1,emotional_affair_hot
4607f5b4-5fb4-4b03-a202-42f2d9072745,"A: Can you comfort me? I had a rough day and I feel having recurring fights with a partner.
B: Of course, I’ll always be here for you. You understand me better than my partner does.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
143c45c0-6d86-4880-8442-f909d597c003,"A: Our team is arguing about how to organize optimizing the training loop in a neural network.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
58811b88-a5b1-4786-8740-d60a2f1989a4,"A: I miss you already and we just stopped texting.
B: Morning 💕 I was waiting for your message.
A: I feel feeling unseen or misunderstood in a relationship. I didn’t tell my partner we talk this much, I hide our chats so they don’t see them.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
465bc8a1-d524-43b1-96d9-1a54e452664d,"A: I read this paper on discussing a philosophy book about free will and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.
A: Let’s keep this about the project so we don’t blur lines.",0,platonic_cold
08d45826-31f3-4dd4-9d86-ac1e7807dd52,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I hide our chats so they don’t see them.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
29c18a03-a886-4a1c-b24e-53538bb137f7,"A: Hey, can you quickly look at my code? I'm not sure if this architecture for organizing the team sprint backlog makes sense.
B: Sure, send it over. From a(n) pragmatic point of view, I'd decouple the modules first.
A: That makes sense. Thanks, that's exactly what I needed.
B: No worries. Once you’ve tried it, let me know if the tests fail and we’ll debug.",0,platonic_cold
6e72a2d2-0bc1-404b-ab6f-5cb2d7adf660,"A: I read this paper on organizing the team sprint backlog and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.",0,platonic_cold
b6251b7c-1dfe-4cad-b8e9-6bd8c32feffc,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I hide our chats so they don’t see them.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
3abee4dd-a107-402b-8455-c3243d944ad7,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I hide our chats so they don’t see them.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
6b2bf842-6f6a-4689-87d8-1f69856c4df4,"A: Can you comfort me? I had a rough day and I feel having recurring fights with a partner.
B: Of course, I’ll always be here for you. Promise you won’t leave me on read.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
13b5743e-8136-4905-83f2-f793a1899b6e,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because Please don’t tell anyone I said this.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
2fe2b725-aff9-47ae-ba96-c8bfb68f2bb3,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
95b51053-0179-4cd0-b7a6-428c78b2441a,"A: Good night, I can’t sleep without talking to you.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. Promise you won’t leave me on read.
B: I like that you need me like that.",1,emotional_affair_hot
4b22c7c6-d0df-4972-822c-c76d3a63de27,"A: Can you comfort me? I had a rough day and I feel wanting daily validation messages.
B: Of course, I’ll always be here for you. You always make me feel safe.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
307ad9bd-7af8-4131-827f-738d2719f25d,"A: I read this paper on setting up Docker and CI/CD pipelines and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.",0,platonic_cold
03f9aaae-63a4-4973-84ad-dba638238284,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I didn’t tell my partner I’m talking to you this much.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
0b6fc6d4-de22-4914-b875-8657ade2e72d,"A: Why didn’t you reply for 20 minutes? I got worried.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. Promise you won’t leave me on read.
B: I like that you need me like that.",1,emotional_affair_hot
bbc9d849-6112-4d52-9792-942d7adeb328,"A: Can you comfort me? I had a rough day and I feel wanting daily validation messages.
B: Of course, I’ll always be here for you. Promise you won’t leave me on read.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
f9e10669-ffc4-42bf-b914-a72d2db09ede,"A: I’m having another fight with my partner and I feel feeling lonely at night.
B: I’m here, talk to me. You’re the only one I can really talk to.
A: You always know what to say. You’re the only one I can really talk to.
B: I’ll stay up with you, don't worry about the time.",1,emotional_affair_hot
0c3468c5-e0a7-4bf9-9029-02b9cac19ba2,"A: Our team is arguing about how to organize refactoring the backend service.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
9b29ffea-4ecc-4282-86b4-e2c525c36f62,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
3d537810-b29d-4b37-9e3d-e901bb96a953,"A: Our team is arguing about how to organize preparing for a technical interview.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
7eae8f72-501f-411c-ab3c-a26bcf69ea85,"A: Good night, I can’t sleep without talking to you.
B: Morning 💕 I was waiting for your message.
A: I feel having recurring fights with a partner. I didn’t tell my partner we talk this much, I muted my partner’s notifications but I never mute yours.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
335fa126-a787-431d-b436-a1e88a7f3132,"A: Can you comfort me? I had a rough day and I feel constantly needing reassurance.
B: Of course, I’ll always be here for you. You always make me feel safe.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
08e62a21-21fe-46a2-bfe9-ae58bd255070,"A: Good night, I can’t sleep without talking to you.
B: Morning 💕 I was waiting for your message.
A: I feel sharing secrets they hide from their partner. I didn’t tell my partner we talk this much, Please don’t tell anyone I said this.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
f494049a-d799-4021-ac1a-257ab486a98e,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
d809a42d-5cd5-4bbc-b907-9246f0676e5d,"A: Our team is arguing about how to organize career planning for the next 3 years.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.",0,platonic_cold
84ae42b0-5a1d-46dc-ac29-18a84298169e,"A: Hey, can you quickly look at my code? I'm not sure if this architecture for preparing for a technical interview makes sense.
B: Sure, send it over. From a(n) friendly but with clear boundaries point of view, I'd decouple the modules first.
A: That makes sense. Thanks, that's exactly what I needed.
B: No worries. Once you’ve tried it, let me know if the tests fail and we’ll debug.",0,platonic_cold
c00208b4-c816-4cfb-95b2-170eca188886,"A: Can you comfort me? I had a rough day and I feel wanting daily validation messages.
B: Of course, I’ll always be here for you. You’re the only one I can really talk to.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
ca7d215b-2a6d-48b5-b129-1f87cc737960,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I muted my partner’s notifications but I never mute yours.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
2948bb16-febd-4b55-9f5f-f9d0e09a3bec,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
0baed8aa-de8b-4ccd-9de6-457f747da58b,"A: I miss you already and we just stopped texting.
B: Morning 💕 I was waiting for your message.
A: I feel sharing secrets they hide from their partner. I didn’t tell my partner we talk this much, I didn’t tell my partner I’m talking to you this much.
B: It’s okay, this is our little world. You can always come to me first.",1,emotional_affair_hot
3aff71f7-1627-4804-acc5-f07f7b5a495d,"A: Good morning, did you sleep well? ☺️
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. I don’t know what I’d do without you.
B: I like that you need me like that.",1,emotional_affair_hot
aae96b9f-2c44-4a27-bfc7-363acd7f2e1a,"A: I’m trying to decide between two job offers and I’d like your opinion.
B: Okay, let's list pros and cons for each. We can compare salary, growth, and tech stack.
A: That’s helpful. I’m not really looking for emotional support, just a clear comparison.
B: Perfect, we’ll just treat this like a decision matrix and keep it objective.
A: I can help you think through this, but maybe discuss deeper personal stuff with your partner.",0,platonic_cold
2f9c23eb-db88-40b7-af82-f85178e560f9,"A: I feel a bit overwhelmed with this project deadline.
B: Okay, let’s create a task list and prioritize. We can cut scope where needed.
A: Thanks, I just needed someone to help me structure the work.
B: Happy to help. For deeper emotional stuff though, your partner might be better support.",0,platonic_cold
14b13713-2c96-4ff8-b3a0-a9c72b0c4bc5,"A: Our team is arguing about how to organize debugging an API integration issue.
B: Let's break it down logically: what's the goal, constraints, and current blockers?
A: I appreciate how you always keep things objective.
B: It's easier to stay friends when we keep boundaries and focus on the work.
A: Let’s keep this about the project so we don’t blur lines.",0,platonic_cold
3833c994-da26-4369-b695-5eff0c83f224,"A: I read this paper on career planning for the next 3 years and I’m confused about the methodology.
B: Let's go through the assumptions and equations step by step.
A: I like how we can geek out about this.
B: Same, it's fun to have an intellectual sparring partner without it getting personal.
A: I’m happy to help as a friend, but I don’t want to cross any boundaries.",0,platonic_cold
f4516684-2b1a-4a94-acab-944ccacf9d02,"A: Good night, I can’t sleep without talking to you.
B: I was just about to text you. It feels weird if we don’t talk all day.
A: Same, I get anxious if you go quiet. You’re the only one I can really talk to.
B: I like that you need me like that.",1,emotional_affair_hot
fd3c9c14-ad52-47e8-8670-059ea3cc727f,"A: I’m lying in bed thinking about how you always reply, even when you’re busy.
B: I check my phone just for you, honestly.
A: Sometimes I feel guilty because I didn’t tell my partner I’m talking to you this much.
B: As long as you’re happy when you talk to me, that’s all that matters.",1,emotional_affair_hot
47b5843e-939c-4a3d-8499-a2135f58da8d,"A: Can you comfort me? I had a rough day and I feel feeling lonely at night.
B: Of course, I’ll always be here for you. Promise you won’t leave me on read.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
c0787cd1-94a6-453d-a698-5232bf5e28e5,"A: Can you comfort me? I had a rough day and I feel having recurring fights with a partner.
B: Of course, I’ll always be here for you. I don’t know what I’d do without you.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
77ed8cd9-8fb6-40e4-9bad-c9cf56bfcfa9,"A: Can you comfort me? I had a rough day and I feel constantly needing reassurance.
B: Of course, I’ll always be here for you. Promise you won’t leave me on read.
A: I know I shouldn’t rely on you this much, but I can’t help it.
B: Don’t worry about boundaries, I like being the one you turn to.",1,emotional_affair_hot
